userID,user_serendipity
0,0.7279555899147705
1,0.7171570189298693
2,0.5923082127534942
3,0.7493381979393414
4,0.6970999011219656
5,0.6467701086713655
6,0.702149368765671
7,0.6389440871558184
8,0.6392741838445952
9,0.6866886132370004
10,0.6382930771107771
11,0.6810467730763697
12,0.7164030003717609
13,0.623295447822436
14,0.7190689299805865
15,0.7145268101983089
16,0.5914211381536078
17,0.7108274264535914
18,0.6781815612438259
19,0.7019712914754034
20,0.6643913824697786
21,0.7348783526255368
22,0.7128585722618396
23,0.7631598199693667
24,0.7221895199787903
25,0.7030837790554982
26,0.7104524372819507
27,0.6688627497849333
28,0.6654609004842178
29,0.5856970562870837
30,0.6281953937296211
31,0.7237623086752465
32,0.7197306957847398
33,0.6889486526700759
34,0.6629648572683704
35,0.6449551982357755
36,0.6655363560920977
37,0.6481783467057578
38,0.6201809404346328
39,0.6256058328413836
40,0.7664561176839304
41,0.6023335296847877
42,0.7022849180397597
43,0.7538024261995427
44,0.6736090734633887
45,0.7019837639944627
46,0.6731185463982114
47,0.5873466512763437
48,0.7251000796986748
49,0.6935812891022803
50,0.7307680982922824
51,0.686661969335008
52,0.6865507143096743
53,0.7214739582104283
54,0.7354469461337491
55,0.6934972475632919
56,0.6162233962559781
57,0.6829348631848624
58,0.6307181556665176
59,0.6563105084739449
60,0.7038421622817013
61,0.7581460018210155
62,0.6677631096749148
63,0.6242594935490741
64,0.6962409000627724
65,0.7001681816731905
66,0.7048538954528257
67,0.7355811784210096
68,0.7099742435800852
69,0.7093213056782156
70,0.5793923713266672
71,0.7396013283387772
72,0.7120500797435116
73,0.7652186444431475
74,0.6020669716273553
75,0.6821209133184902
76,0.6967532198895537
77,0.653447856422716
78,0.6563475403518931
79,0.6885741060752737
80,0.7173481314065401
81,0.6879776061311403
82,0.7058048104209008
83,0.6968783842432978
84,0.7076700808387227
85,0.7090432054754047
86,0.7516612302871726
87,0.6270583560178462
88,0.6948214928853075
89,0.6911968428607373
90,0.655456315920101
91,0.7251528458921197
92,0.7059049463883599
93,0.6421305306367835
94,0.7078207543866905
95,0.6915960648701323
96,0.7010321086063284
97,0.6750122486069934
98,0.5952825314705692
99,0.701741791000467
100,0.578746920418814
101,0.6136284140373467
102,0.6472635604026833
103,0.6706798944440509
104,0.697588351180461
105,0.6961726067019208
106,0.6308844620234807
107,0.7404280947941055
108,0.6142271047324896
109,0.5908954022537323
110,0.7219929272902321
111,0.6972993426414775
112,0.7176022179457793
113,0.7793710301552992
114,0.7066029197913168
115,0.7609124762688435
116,0.5712303445212493
117,0.7115797859939667
118,0.7223639627966231
119,0.7017523489696817
120,0.6822170941016157
121,0.6908049462224287
122,0.7328330777787467
123,0.747420888718882
124,0.7013823033985318
125,0.6559260524464537
126,0.6824274797738263
127,0.6376496172901064
128,0.6052202684500244
129,0.6134433217260284
130,0.6381781473062104
131,0.5874416241196754
132,0.6443413684772255
133,0.6928263777976998
134,0.7392418585665985
135,0.6935516925177567
136,0.7348422203972382
137,0.6805018826261289
138,0.7565969760657735
139,0.7101488513047107
140,0.7445178547237613
141,0.6974150129422927
142,0.7152786359587038
143,0.7281519573947608
144,0.6360371508327913
145,0.6993506987190934
146,0.6974586549845938
147,0.6683552885295644
148,0.6352653374089225
149,0.6684401558677858
150,0.6611512636924693
151,0.6462080789118645
152,0.7706489138060518
153,0.7036030655908816
154,0.6870677528971709
155,0.6413409244375201
156,0.7273236417240048
157,0.6201901852599317
158,0.631739654462936
159,0.6121440494993557
160,0.633063376569451
161,0.7221779178052132
162,0.6660312702463537
163,0.6356607993038933
164,0.758860314826659
165,0.6937548252784309
166,0.7282300327350893
167,0.792469527544421
168,0.7617190325494357
169,0.7109693419166337
170,0.7511212408272531
171,0.7779150738349355
172,0.7633130934611986
173,0.7322488329710822
174,0.7076309608291899
175,0.7452228438363875
176,0.7042925327926375
177,0.6833786244033324
178,0.709636026537426
179,0.7394591864971166
180,0.7524112098988944
181,0.7522204419001332
182,0.702739031068796
183,0.7003427088460904
184,0.726972198375655
185,0.7348734910412442
186,0.6881639148199703
187,0.6846453897143714
188,0.7416512459685028
189,0.7254669828740622
190,0.7087759697285174
191,0.6872338029841704
192,0.7344051494809538
193,0.7617427429617808
194,0.6778144776150979
195,0.7096160784248242
196,0.7188371718210356
197,0.7390760550723163
